trip_id,passenger_id,entry_station,exit_station,trip_datetime,fare
30059,593,2,5,2024-02-23 14:32:00,58.0
30060,483,3,8,2024-01-19 07:06:00,52.02
30061,1262,3,6,2024-01-10 08:30:00,39.41
30062,1261,3,1,2024-02-26 08:28:00,55.67
30063,986,6,2,2024-02-11 08:51:00,14.19
30064,152,5,7,2024-02-11 09:04:00,19.28
30065,1454,4,10,2024-02-01 15:31:00,54.74
30066,882,5,9,2024-01-02 21:56:00,30.64
30067,1553,5,6,2024-03-08 14:18:00,20.49
30068,1120,6,1,2024-03-09 20:46:00,27.15
30069,23,10,5,2024-01-13 08:50:00,27.66
30070,61,10,3,2024-03-21 21:21:00,41.01
30071,1933,9,6,2024-01-31 17:30:00,11.23
30072,755,1,3,2024-03-11 08:57:00,22.71
30073,1235,10,7,2024-01-07 17:51:00,17.31
30074,444,4,8,2024-01-22 07:10:00,58.09
30075,1279,8,9,2024-03-20 12:14:00,55.57
30076,1572,10,1,2024-03-05 22:48:00,21.33
30077,1446,9,10,2024-03-02 16:07:00,46.02
30078,291,10,4,2024-02-22 18:23:00,16.41
30079,1757,5,10,2024-03-19 11:16:00,18.9
30080,508,4,9,2024-01-01 07:20:00,45.95
30081,1724,3,1,2024-02-23 07:05:00,12.56
30082,7,5,4,2024-03-08 20:52:00,27.31
30083,339,10,6,2024-01-19 21:53:00,25.34
30084,1208,6,2,2024-01-20 15:43:00,34.47
30085,1505,1,2,2024-03-18 06:18:00,24.65
30086,64,5,3,2024-02-05 11:26:00,48.23
30087,1886,1,7,2024-02-18 15:18:00,12.0
30088,1115,5,1,2024-03-17 10:13:00,50.32
30089,1209,2,5,2024-01-29 20:52:00,21.22
30090,1907,6,9,2024-02-09 22:27:00,47.28
30091,1535,5,7,2024-01-30 16:20:00,32.42
30092,1646,9,6,2024-01-16 21:59:00,10.74
30093,353,6,10,2024-02-21 19:02:00,21.81
30094,1939,5,6,2024-03-20 20:34:00,28.93
30095,196,6,8,2024-02-09 10:41:00,13.46
30096,1124,3,4,2024-03-31 09:30:00,53.58
30097,93,8,2,2024-03-22 14:10:00,38.3
30098,21,3,9,2024-03-18 08:50:00,49.51
30099,1734,8,7,2024-01-21 20:10:00,35.52
30100,911,4,10,2024-03-21 14:13:00,37.29
30101,974,4,10,2024-01-29 18:44:00,16.94
30102,1738,5,9,2024-02-09 20:25:00,19.71
30103,1664,4,6,2024-03-01 12:02:00,13.74
30104,1012,7,5,2024-03-24 13:54:00,35.44
30105,1390,2,10,2024-02-27 09:39:00,18.4
30106,1898,8,2,2024-02-05 06:12:00,35.83
30107,965,9,1,2024-03-08 19:51:00,22.2
30108,641,9,5,2024-01-23 14:35:00,51.64
30109,937,5,3,2024-02-18 17:38:00,20.91
30110,375,3,9,2024-03-07 06:41:00,19.6
30111,770,10,1,2024-03-09 18:05:00,10.08
30112,961,9,5,2024-03-25 10:25:00,20.95
30113,228,5,10,2024-03-30 15:00:00,20.95
30114,909,6,8,2024-01-27 17:48:00,56.37
30115,323,7,1,2024-03-08 12:11:00,47.92
30116,1362,5,7,2024-02-26 10:34:00,37.65
30117,1019,9,5,2024-01-02 10:41:00,18.95
30118,994,10,7,2024-01-21 21:17:00,39.54
30119,745,4,9,2024-03-24 18:29:00,24.99
30120,1205,9,8,2024-02-18 13:27:00,51.38
30121,998,2,6,2024-03-16 21:44:00,17.64
30122,998,4,9,2024-03-13 19:44:00,45.75
30123,422,2,9,2024-01-29 20:53:00,42.02
30124,1951,10,3,2024-02-24 10:45:00,33.77
30125,4,9,1,2024-03-22 06:36:00,47.54
30126,1202,1,5,2024-01-01 19:20:00,23.57
30127,1952,7,4,2024-01-11 12:23:00,33.76
30128,1267,5,4,2024-03-07 22:29:00,21.04
30129,1040,4,3,2024-01-19 14:13:00,19.69
30130,16,7,9,2024-03-10 08:35:00,12.8
30131,1638,3,8,2024-02-23 20:45:00,20.46
30132,1694,1,9,2024-01-07 08:22:00,38.59
30133,385,9,5,2024-01-25 10:00:00,15.18
30134,1265,4,9,2024-01-08 22:45:00,50.9
30135,1019,8,1,2024-03-24 19:56:00,16.06
30136,848,6,3,2024-02-03 06:39:00,18.93
30137,837,9,2,2024-02-26 14:44:00,37.88
30138,257,9,5,2024-01-03 08:50:00,55.28
30139,1813,8,2,2024-02-16 19:31:00,38.02
30140,1665,6,8,2024-02-27 11:24:00,25.6
30141,1746,2,7,2024-02-26 21:43:00,26.77
30142,785,9,3,2024-01-31 21:41:00,47.94
30143,1577,4,10,2024-02-08 15:57:00,30.49
30144,143,3,5,2024-03-14 12:59:00,44.19
30145,1167,5,10,2024-03-15 09:20:00,15.27
30146,14,7,3,2024-03-26 18:21:00,54.54
30147,1061,9,10,2024-01-17 16:53:00,11.05
30148,473,9,2,2024-01-25 12:53:00,47.33
30149,550,1,6,2024-02-04 16:33:00,37.6
30150,1262,9,1,2024-01-23 19:10:00,21.69
30151,441,2,5,2024-01-26 09:53:00,41.98
30152,1368,4,7,2024-03-23 06:57:00,41.87
30153,601,10,9,2024-01-02 16:31:00,24.68
30154,677,10,2,2024-01-08 14:38:00,35.41
30155,1640,6,9,2024-02-09 08:33:00,37.36
30156,1675,3,4,2024-03-30 16:22:00,51.25
30157,1862,5,10,2024-03-24 21:13:00,20.29
30158,972,2,5,2024-01-27 19:52:00,21.01
30159,1367,5,8,2024-03-05 20:24:00,15.07
30160,116,7,5,2024-03-03 17:28:00,57.57
30161,1929,4,6,2024-02-28 10:30:00,41.81
30162,194,9,3,2024-01-10 22:31:00,48.94
30163,267,4,7,2024-01-06 11:47:00,12.63
30164,1892,9,3,2024-02-22 20:53:00,46.81
30165,896,10,5,2024-03-17 06:16:00,23.84
30166,1721,9,8,2024-03-13 11:55:00,42.48
30167,618,8,6,2024-03-27 10:49:00,18.27
30168,1568,5,8,2024-01-16 19:03:00,55.93
30169,1908,5,6,2024-01-19 12:00:00,54.67
30170,287,10,7,2024-01-16 22:35:00,47.32
30171,492,8,10,2024-01-19 10:47:00,30.66
30172,1098,1,4,2024-02-23 20:29:00,14.88
30173,125,1,6,2024-02-13 17:17:00,38.22
30174,1960,6,8,2024-01-26 09:14:00,58.34
30175,1552,7,1,2024-01-20 21:44:00,37.19
30176,882,9,2,2024-01-03 10:04:00,34.06
30177,944,7,5,2024-02-22 10:29:00,18.27
30178,1450,4,1,2024-01-07 10:04:00,15.24
30179,1049,7,8,2024-01-30 10:45:00,58.57
30180,1723,3,1,2024-01-04 21:57:00,28.25
30181,163,6,2,2024-02-15 19:39:00,32.02
30182,1980,5,3,2024-03-26 09:52:00,51.96
30183,914,3,4,2024-01-26 06:30:00,58.3
30184,1961,5,8,2024-01-28 13:32:00,40.94
30185,1296,3,1,2024-01-24 11:59:00,12.93
30186,730,9,5,2024-02-25 15:47:00,12.2
30187,1033,5,2,2024-03-11 06:28:00,10.59
30188,1278,10,2,2024-03-08 13:20:00,47.3
30189,356,8,2,2024-03-21 10:13:00,17.67
30190,1386,7,9,2024-01-23 09:11:00,59.38
30191,1187,5,2,2024-01-23 20:50:00,11.57
30192,1750,3,10,2024-01-04 07:57:00,39.25
30193,1612,7,9,2024-01-24 09:40:00,43.06
30194,1397,4,8,2024-02-24 10:15:00,14.8
30195,1581,5,7,2024-02-16 22:37:00,36.03
30196,947,8,5,2024-03-30 19:32:00,57.79
30197,1280,3,10,2024-03-17 19:31:00,39.75
30198,1335,1,2,2024-01-31 20:23:00,10.4
30199,491,10,7,2024-02-20 09:47:00,44.19
30200,1862,7,1,2024-01-30 11:42:00,57.49
30201,1748,2,1,2024-02-01 09:48:00,28.07
30202,1271,3,6,2024-02-09 19:16:00,47.17
30203,1730,8,4,2024-03-13 10:42:00,24.33
30204,1537,6,7,2024-03-25 15:54:00,39.22
30205,1748,4,1,2024-03-26 10:41:00,26.63
30206,353,8,10,2024-03-07 13:41:00,11.52
30207,364,4,5,2024-03-22 22:52:00,34.8
30208,1107,6,10,2024-03-10 09:18:00,10.96
30209,260,2,10,2024-01-26 08:58:00,36.63
30210,759,5,2,2024-02-13 18:19:00,29.94
30211,1052,7,4,2024-02-02 06:08:00,57.76
30212,1665,9,2,2024-03-31 19:46:00,41.25
30213,454,7,8,2024-01-22 15:02:00,54.36
30214,1298,5,3,2024-03-17 09:38:00,18.52
30215,1100,9,3,2024-01-29 20:36:00,47.47
30216,703,5,9,2024-03-28 19:21:00,39.92
30217,1192,9,5,2024-01-31 13:34:00,41.31
30218,837,9,4,2024-02-11 22:11:00,45.85
30219,124,2,5,2024-01-26 22:57:00,17.18
30220,628,8,4,2024-01-06 17:49:00,29.95
30221,177,9,6,2024-02-18 10:45:00,20.98
30222,1386,10,1,2024-01-08 22:08:00,58.73
30223,822,4,1,2024-03-12 22:27:00,44.99
30224,427,3,5,2024-03-07 17:08:00,30.27
30225,1223,9,3,2024-03-04 16:27:00,31.23
30226,811,5,8,2024-03-20 10:33:00,22.12
30227,1106,7,2,2024-01-22 10:50:00,25.02
30228,1647,7,5,2024-03-17 13:30:00,47.29
30229,724,8,7,2024-02-19 12:05:00,18.69
30230,1699,4,3,2024-03-24 22:04:00,54.22
30231,51,7,4,2024-02-08 15:45:00,36.74
30232,488,3,5,2024-01-12 15:09:00,32.54
30233,1693,1,3,2024-02-28 16:38:00,55.77
30234,357,8,6,2024-03-23 06:04:00,52.78
30235,969,10,2,2024-01-22 07:20:00,40.63
30236,1873,2,9,2024-03-04 10:13:00,36.07
30237,769,10,1,2024-01-16 18:48:00,11.01
30238,111,4,6,2024-02-19 16:19:00,29.31
30239,1777,8,2,2024-03-17 16:00:00,39.83
30240,1545,2,6,2024-02-24 12:06:00,39.1
30241,383,2,9,2024-03-18 22:21:00,25.9
30242,705,4,10,2024-02-10 17:10:00,21.52
30243,953,7,4,2024-02-15 08:53:00,51.87
30244,138,10,2,2024-03-27 17:07:00,15.32
30245,597,3,9,2024-02-28 07:42:00,17.15
30246,339,5,6,2024-03-16 09:52:00,16.83
30247,799,6,2,2024-03-21 22:59:00,51.62
30248,1263,4,1,2024-03-25 09:27:00,33.71
30249,1423,6,2,2024-01-22 22:04:00,19.24
30250,76,10,6,2024-03-22 21:12:00,42.77
30251,1943,4,9,2024-03-14 18:44:00,30.25
30252,1925,8,7,2024-02-06 16:46:00,20.91
30253,1753,7,2,2024-03-04 19:45:00,41.58
30254,1711,7,4,2024-02-05 17:07:00,52.51
30255,1295,5,7,2024-02-13 09:56:00,39.85
30256,1942,7,4,2024-01-29 12:14:00,49.56
30257,1475,8,3,2024-03-22 15:23:00,48.3
30258,1541,4,3,2024-01-22 18:08:00,58.44
30259,313,10,2,2024-01-07 08:04:00,12.75
30260,1162,7,5,2024-03-03 20:17:00,27.21
30261,364,4,7,2024-02-25 22:52:00,35.08
30262,254,10,5,2024-03-02 09:24:00,26.69
30263,370,3,7,2024-03-10 06:43:00,14.31
30264,1536,6,10,2024-02-13 19:14:00,12.45
30265,1022,8,5,2024-02-20 08:55:00,49.82
30266,758,3,2,2024-01-30 19:42:00,28.76
30267,1939,9,5,2024-03-02 08:43:00,31.18
30268,1066,4,9,2024-01-17 13:44:00,26.95
30269,1402,3,5,2024-01-02 19:08:00,23.39
30270,1896,4,7,2024-01-16 14:13:00,42.54
30271,536,2,5,2024-01-09 18:39:00,22.06
30272,1099,5,8,2024-01-07 15:37:00,54.26
30273,933,5,10,2024-03-09 15:36:00,18.97
30274,1243,4,2,2024-01-23 21:14:00,41.71
30275,261,2,7,2024-02-26 18:31:00,44.0
30276,1529,4,3,2024-03-08 19:22:00,59.38
30277,1980,9,7,2024-02-12 22:04:00,19.71
30278,1157,3,2,2024-02-27 22:22:00,31.85
30279,399,4,9,2024-03-04 16:55:00,39.76
30280,22,7,8,2024-01-25 11:16:00,58.74
30281,1318,5,4,2024-01-10 19:41:00,46.39
30282,462,4,8,2024-01-04 10:50:00,31.5
30283,801,1,3,2024-02-04 17:31:00,29.68
30284,1807,5,2,2024-01-22 16:15:00,34.36
30285,1779,7,2,2024-01-06 17:08:00,19.95
30286,383,7,1,2024-01-08 14:09:00,57.47
30287,818,8,3,2024-02-02 20:50:00,39.44
30288,278,10,2,2024-03-04 10:40:00,56.9
30289,714,9,5,2024-01-31 20:56:00,52.46
30290,1011,8,4,2024-01-04 19:37:00,17.88
30291,1581,7,2,2024-03-09 14:02:00,57.72
30292,1894,3,6,2024-01-17 17:31:00,13.25
30293,333,6,10,2024-02-28 11:06:00,44.65
30294,1745,2,9,2024-03-29 17:20:00,32.7
30295,1723,10,3,2024-03-14 15:22:00,13.56
30296,1964,1,10,2024-01-16 20:54:00,28.6
30297,264,3,8,2024-02-17 19:46:00,28.53
30298,770,5,7,2024-02-13 14:47:00,38.69
30299,705,4,9,2024-02-02 11:27:00,30.74
30300,1601,9,1,2024-02-28 10:27:00,39.89
30301,1359,7,3,2024-03-25 11:21:00,16.52
30302,1299,3,2,2024-02-25 14:55:00,31.26
30303,1515,1,6,2024-03-18 16:53:00,46.1
30304,1423,4,9,2024-01-02 14:06:00,44.39
30305,1393,8,10,2024-02-20 08:12:00,40.81
30306,1365,9,5,2024-03-01 21:59:00,33.69
30307,1882,9,1,2024-02-16 15:44:00,26.35
30308,338,8,9,2024-02-12 12:27:00,49.49
30309,1406,10,4,2024-01-28 12:35:00,44.75
30310,506,1,4,2024-02-08 13:33:00,11.1
30311,1027,6,4,2024-02-17 09:03:00,47.93
30312,976,2,10,2024-02-13 18:28:00,27.56
30313,1275,6,7,2024-01-10 16:23:00,18.33
30314,1787,10,9,2024-01-17 21:39:00,35.86
30315,966,2,5,2024-03-04 15:18:00,55.69
30316,59,1,9,2024-02-05 16:44:00,19.57
30317,1455,2,8,2024-01-26 22:25:00,11.07
30318,1500,4,5,2024-02-14 15:51:00,18.91
30319,1972,10,4,2024-01-18 16:40:00,21.5
30320,1476,3,4,2024-03-11 16:54:00,33.61
30321,1541,5,7,2024-01-30 16:26:00,45.49
30322,96,3,5,2024-01-22 13:30:00,27.93
30323,79,10,1,2024-01-14 09:16:00,30.4
30324,1186,10,5,2024-02-04 12:36:00,49.47
30325,140,6,5,2024-03-03 12:11:00,31.98
30326,257,3,8,2024-03-08 07:21:00,50.95
30327,1254,8,1,2024-03-20 16:56:00,56.68
30328,1287,10,5,2024-02-24 20:21:00,49.82
30329,1776,10,9,2024-03-02 17:04:00,23.48
30330,1163,4,1,2024-02-06 15:33:00,12.73
30331,1693,5,6,2024-03-21 21:35:00,44.87
30332,100,2,1,2024-01-09 09:54:00,57.47
30333,760,4,7,2024-03-01 16:00:00,58.16
30334,917,8,7,2024-01-13 08:34:00,19.22
30335,1005,8,10,2024-01-20 06:43:00,42.84
30336,11,5,10,2024-02-27 13:22:00,34.65
30337,1799,2,4,2024-03-21 17:36:00,28.51
30338,308,6,10,2024-01-27 09:52:00,24.79
30339,93,10,2,2024-02-16 12:18:00,12.75
30340,1960,8,9,2024-03-22 16:57:00,54.13
30341,1520,4,6,2024-01-06 13:34:00,16.22
30342,1484,7,2,2024-01-01 19:12:00,16.59
30343,1032,9,10,2024-03-31 18:55:00,49.92
30344,824,9,6,2024-03-04 15:28:00,23.2
30345,644,7,10,2024-01-25 14:11:00,57.56
30346,1066,9,7,2024-03-16 18:03:00,39.67
30347,820,5,2,2024-01-28 19:44:00,22.21
30348,1454,7,2,2024-01-15 17:08:00,28.02
30349,1063,10,1,2024-01-28 13:00:00,27.6
30350,944,6,9,2024-02-04 20:30:00,35.91
30351,423,10,9,2024-01-13 08:04:00,10.66
30352,1311,8,5,2024-02-13 09:53:00,10.92
30353,1747,7,8,2024-03-01 12:29:00,48.04
30354,40,3,6,2024-01-04 18:11:00,26.3
30355,501,3,1,2024-01-21 19:11:00,56.9
30356,100,5,2,2024-02-25 06:30:00,32.85
30357,46,8,7,2024-02-15 21:02:00,15.7
30358,608,6,5,2024-01-23 21:09:00,42.52
30359,697,8,10,2024-01-12 10:52:00,47.09
30360,810,1,2,2024-02-10 20:59:00,21.05
30361,1458,8,9,2024-02-07 21:54:00,41.82
30362,1249,4,2,2024-02-20 21:26:00,44.57
30363,1323,8,10,2024-03-04 11:41:00,54.8
30364,1818,5,10,2024-01-27 18:04:00,49.43
30365,1596,3,1,2024-01-31 19:27:00,29.87
30366,1363,2,4,2024-02-22 21:48:00,20.35
30367,416,7,6,2024-02-11 07:34:00,26.02
30368,678,10,5,2024-02-10 07:27:00,48.57
30369,1419,6,2,2024-01-20 20:59:00,56.34
30370,48,1,8,2024-01-12 20:52:00,59.98
30371,1307,3,6,2024-03-03 20:10:00,57.34
30372,1391,3,9,2024-03-10 06:41:00,13.36
30373,273,3,2,2024-02-29 08:33:00,19.2
30374,929,7,5,2024-02-04 22:50:00,52.97
30375,659,8,2,2024-01-21 13:50:00,53.65
30376,1503,5,8,2024-01-19 07:39:00,37.1
30377,860,5,3,2024-02-07 21:24:00,55.36
30378,716,5,2,2024-01-24 15:47:00,17.29
30379,348,9,2,2024-03-21 16:57:00,16.02
30380,1864,8,3,2024-01-12 22:56:00,45.59
30381,650,8,6,2024-02-19 16:36:00,15.92
30382,235,5,9,2024-03-17 10:29:00,27.41
30383,1893,6,7,2024-02-09 09:16:00,51.98
30384,787,6,4,2024-02-05 19:17:00,52.02
30385,1356,4,3,2024-03-27 13:33:00,21.27
30386,1063,4,6,2024-03-08 22:16:00,31.45
30387,1176,2,10,2024-01-31 15:51:00,28.09
30388,1074,7,4,2024-02-05 14:43:00,12.94
30389,1995,5,8,2024-01-21 18:41:00,52.08
30390,1850,8,3,2024-01-01 15:43:00,29.65
30391,1887,3,2,2024-03-02 13:17:00,33.79
30392,356,8,2,2024-01-10 15:23:00,12.08
30393,696,8,3,2024-03-30 20:55:00,52.24
30394,74,10,5,2024-01-22 14:46:00,11.46
30395,1187,8,6,2024-01-20 16:18:00,51.21
30396,475,3,6,2024-02-12 14:21:00,32.53
30397,470,8,9,2024-01-11 10:41:00,16.21
30398,1219,9,8,2024-02-07 15:00:00,47.71
30399,1839,4,6,2024-01-13 21:37:00,58.5
30400,1697,9,8,2024-03-26 20:59:00,58.79
30401,1494,4,7,2024-02-08 17:22:00,10.78
30402,553,1,2,2024-02-02 19:22:00,38.28
30403,1196,9,8,2024-03-25 14:54:00,30.48
30404,523,7,9,2024-02-25 16:09:00,53.68
30405,167,6,8,2024-03-22 07:41:00,10.61
30406,1850,1,2,2024-02-26 12:55:00,14.45
30407,155,3,8,2024-01-15 06:25:00,16.13
30408,383,2,10,2024-03-28 14:09:00,13.91
30409,1849,2,8,2024-03-31 09:19:00,31.08
30410,1454,7,6,2024-03-29 22:49:00,23.61
30411,44,10,3,2024-02-22 18:31:00,20.33
30412,232,3,10,2024-03-23 21:39:00,53.52
30413,1001,9,6,2024-01-24 09:13:00,16.72
30414,289,2,4,2024-02-17 08:10:00,24.48
30415,854,3,8,2024-03-04 08:18:00,19.36
30416,100,4,8,2024-01-20 17:09:00,41.2
30417,1076,10,2,2024-01-21 13:47:00,48.4
30418,1200,7,1,2024-02-08 21:16:00,44.77
30419,638,8,1,2024-02-26 11:46:00,48.72
30420,1964,8,6,2024-02-08 18:27:00,42.1
30421,1727,3,5,2024-03-03 09:44:00,25.35
30422,242,6,8,2024-01-20 15:58:00,47.61
30423,847,1,6,2024-03-26 11:42:00,51.48
30424,1814,9,8,2024-02-01 19:38:00,17.29
30425,1943,10,8,2024-01-08 15:27:00,21.13
30426,1263,9,1,2024-03-09 15:39:00,31.84
30427,209,9,8,2024-02-01 07:32:00,41.92
30428,94,6,9,2024-01-31 14:47:00,40.7
30429,370,10,6,2024-03-17 14:58:00,20.54
30430,441,1,2,2024-03-07 14:02:00,19.77
30431,1171,4,10,2024-01-08 06:41:00,16.18
30432,1744,4,7,2024-03-10 20:54:00,10.8
30433,807,1,7,2024-01-07 20:37:00,46.63
30434,1014,8,7,2024-03-31 17:58:00,35.74
30435,256,1,9,2024-03-10 14:47:00,27.51
30436,408,8,10,2024-01-13 22:03:00,37.89
30437,1530,8,5,2024-02-15 12:02:00,43.77
30438,791,1,6,2024-03-31 06:59:00,10.29
30439,748,3,5,2024-01-31 16:59:00,34.34
30440,606,1,4,2024-01-29 15:25:00,35.88
30441,1209,5,6,2024-01-24 20:22:00,41.17
30442,971,7,8,2024-01-20 08:54:00,55.12
30443,828,3,5,2024-01-02 06:25:00,49.0
30444,1683,8,1,2024-01-16 09:48:00,36.07
30445,608,5,8,2024-01-27 07:28:00,20.81
30446,46,8,1,2024-01-03 19:14:00,16.59
30447,752,10,3,2024-02-01 14:46:00,56.84
30448,1048,9,4,2024-01-20 18:36:00,24.99
30449,1402,2,3,2024-03-27 17:16:00,18.51
30450,212,3,6,2024-02-27 10:00:00,16.74
30451,146,4,7,2024-03-16 22:44:00,45.73
30452,1981,7,3,2024-03-29 13:11:00,57.98
30453,676,3,9,2024-01-12 11:15:00,36.89
30454,1559,8,9,2024-03-05 07:18:00,57.24
30455,1385,3,6,2024-01-19 07:39:00,59.33
30456,1937,3,7,2024-02-25 17:16:00,59.04
30457,308,1,4,2024-03-19 15:30:00,56.25
30458,1035,7,4,2024-02-26 22:56:00,18.14
30459,384,5,3,2024-02-13 08:28:00,26.11
30460,265,2,5,2024-02-11 19:56:00,20.96
30461,1569,10,5,2024-02-02 06:52:00,33.66
30462,1126,5,9,2024-03-18 12:52:00,34.1
30463,1938,5,1,2024-01-24 12:50:00,18.17
30464,1803,7,1,2024-03-29 06:13:00,34.1
30465,1449,7,4,2024-03-01 18:43:00,35.93
30466,1303,5,6,2024-03-14 16:53:00,30.26
30467,1884,4,5,2024-02-14 06:05:00,16.28
30468,1164,4,2,2024-03-18 07:29:00,29.87
30469,2000,6,7,2024-01-25 14:12:00,36.46
30470,1778,8,10,2024-02-23 11:39:00,43.12
30471,1860,1,10,2024-01-07 12:54:00,45.85
30472,1666,3,8,2024-02-29 18:04:00,31.15
30473,301,5,2,2024-01-12 19:24:00,17.08
30474,1457,3,2,2024-03-12 19:26:00,41.61
30475,1006,1,4,2024-03-01 09:10:00,26.58
30476,1118,5,10,2024-03-24 21:42:00,36.64
30477,951,6,9,2024-03-07 16:28:00,19.52
30478,609,2,4,2024-03-15 19:45:00,20.65
30479,886,8,4,2024-03-01 12:42:00,38.63
30480,361,8,6,2024-01-23 14:50:00,18.02
30481,1505,8,5,2024-03-01 20:23:00,58.04
30482,1725,10,8,2024-03-08 15:37:00,56.17
30483,304,6,2,2024-02-10 08:42:00,44.38
30484,969,5,6,2024-03-28 18:07:00,12.43
30485,1038,8,3,2024-02-29 15:32:00,28.79
30486,946,2,9,2024-02-03 10:04:00,42.68
30487,1385,9,6,2024-02-05 08:17:00,13.35
30488,958,8,1,2024-02-04 14:25:00,51.52
30489,1100,1,10,2024-01-23 19:56:00,51.75
30490,153,4,10,2024-03-25 20:01:00,17.9
30491,1679,9,5,2024-01-28 11:11:00,41.8
30492,168,4,8,2024-01-15 17:21:00,25.46
30493,748,9,2,2024-03-01 15:17:00,18.12
30494,617,5,10,2024-01-22 10:40:00,24.35
30495,1128,6,10,2024-01-25 22:51:00,54.45
30496,852,1,5,2024-02-18 13:07:00,52.75
30497,218,2,9,2024-03-18 10:32:00,35.96
30498,766,9,8,2024-01-12 09:03:00,48.47
30499,334,10,9,2024-02-11 06:06:00,21.89
30500,1452,10,8,2024-03-14 20:30:00,43.29
30501,210,10,5,2024-01-22 16:16:00,41.19
30502,470,5,1,2024-02-10 16:38:00,53.23
30503,1158,6,9,2024-01-26 15:07:00,27.18
30504,570,3,2,2024-01-07 06:36:00,12.94
30505,1425,1,6,2024-02-12 15:47:00,21.88
30506,1597,8,2,2024-02-28 16:06:00,51.12
30507,681,2,3,2024-03-25 11:40:00,26.02
30508,205,3,8,2024-02-07 11:40:00,57.34
30509,20,2,7,2024-03-29 11:55:00,48.81
30510,6,8,6,2024-03-31 17:05:00,31.14
30511,1918,6,4,2024-01-26 12:50:00,48.25
30512,1814,5,1,2024-03-29 10:42:00,29.19
30513,286,10,6,2024-03-02 15:13:00,34.91
30514,805,7,10,2024-02-28 16:07:00,51.24
30515,1059,6,5,2024-02-08 17:59:00,28.68
30516,464,5,10,2024-02-08 18:51:00,22.36
30517,761,2,8,2024-03-15 19:57:00,21.57
30518,1724,6,1,2024-01-31 12:50:00,39.66
30519,186,9,6,2024-03-19 06:58:00,51.1
30520,1454,7,8,2024-02-11 17:51:00,17.99
30521,539,2,3,2024-03-01 20:32:00,46.33
30522,145,7,10,2024-01-10 20:31:00,43.61
30523,622,8,1,2024-02-21 15:15:00,44.38
30524,1768,1,2,2024-01-22 07:15:00,50.47
30525,546,3,1,2024-01-16 18:38:00,57.24
30526,1729,2,7,2024-01-26 08:56:00,59.4
30527,1176,8,3,2024-03-22 07:59:00,52.41
30528,268,3,8,2024-02-17 21:49:00,41.28
30529,434,8,9,2024-01-07 11:40:00,38.66
30530,1171,5,9,2024-01-21 20:55:00,44.84
30531,1912,4,2,2024-01-02 08:54:00,47.26
30532,1343,9,4,2024-01-26 08:00:00,19.39
30533,109,1,6,2024-02-13 19:01:00,33.95
30534,1586,6,8,2024-03-14 08:39:00,46.7
30535,1933,10,4,2024-01-10 09:52:00,23.57
30536,1915,4,7,2024-01-05 07:17:00,28.99
30537,313,1,9,2024-01-16 20:55:00,36.35
30538,683,1,6,2024-03-08 10:05:00,33.62
30539,1324,1,7,2024-01-10 16:23:00,59.6
30540,872,10,9,2024-01-14 17:14:00,41.17
30541,56,8,3,2024-03-19 17:00:00,18.44
30542,1932,8,3,2024-02-12 20:34:00,55.47
30543,1503,8,6,2024-02-25 06:43:00,16.53
30544,1051,6,4,2024-03-03 19:26:00,39.22
30545,1566,10,6,2024-03-15 08:59:00,50.38
30546,1543,8,1,2024-01-31 11:47:00,32.25
30547,244,10,1,2024-03-06 11:38:00,44.18
30548,1871,5,2,2024-01-20 18:28:00,28.66
30549,1676,2,7,2024-01-01 06:11:00,55.65
30550,242,1,2,2024-03-17 14:56:00,26.22
30551,1099,2,6,2024-01-27 20:41:00,14.14
30552,396,2,1,2024-01-06 11:52:00,46.8
30553,734,1,4,2024-02-07 14:09:00,43.12
30554,741,7,5,2024-01-30 07:19:00,46.7
30555,375,10,5,2024-02-24 14:37:00,15.81
30556,70,6,7,2024-03-22 21:03:00,24.4
30557,889,7,5,2024-03-25 09:19:00,52.51
30558,868,10,4,2024-03-26 13:32:00,12.91
30559,1170,8,2,2024-03-10 22:13:00,48.86
30560,1586,5,6,2024-02-06 14:03:00,38.4
30561,835,5,10,2024-03-22 09:53:00,11.31
30562,1215,5,2,2024-03-05 16:38:00,47.32
30563,1794,6,5,2024-01-13 06:03:00,46.42
30564,1185,9,6,2024-03-22 22:12:00,34.0
30565,949,3,10,2024-01-07 18:19:00,20.18
30566,343,4,3,2024-02-14 13:21:00,31.47
30567,1644,9,6,2024-01-28 16:05:00,21.53
30568,814,2,8,2024-03-11 07:49:00,19.75
30569,1505,4,2,2024-01-01 20:32:00,48.86
30570,1890,2,6,2024-01-02 14:52:00,29.87
30571,217,6,4,2024-03-16 20:25:00,56.97
30572,1758,4,9,2024-02-03 12:41:00,23.64
30573,728,9,8,2024-01-30 09:30:00,39.51
30574,557,8,4,2024-02-10 13:13:00,21.38
30575,1284,8,7,2024-03-31 15:39:00,49.39
30576,920,5,9,2024-01-19 22:39:00,12.13
30577,427,3,6,2024-03-23 20:24:00,36.79
30578,959,9,8,2024-02-23 21:55:00,46.49
30579,20,4,1,2024-03-14 11:40:00,17.18
30580,1925,10,4,2024-03-16 09:48:00,28.19
30581,1519,6,1,2024-03-10 13:17:00,44.84
30582,1735,7,3,2024-01-20 07:44:00,25.17
30583,1919,8,10,2024-03-14 21:16:00,23.63
30584,1129,3,10,2024-02-14 09:20:00,27.94
